report_date,year_num,month_num,day_num,day_of_week,quarter_num,is_weekend,is_month_start,is_month_end,revenue_target,log_revenue,revenue_lag_1d,revenue_lag_7d,revenue_lag_365d,revenue_rolling_7d_mean,revenue_rolling_30d_mean,summary_metric_col17,is_missing_date
2024-08-28,2024,8,28,2,3,0,0,0,1482,7.301822342137932,1868,2992,200,1427.29,1622.67,7260,false
2024-08-29,2024,8,29,3,3,0,0,0,42475,10.656694489523735,1482,1354,0,7301.71,2997.53,55749,false
2024-08-30,2024,8,30,4,3,0,0,0,1158,7.055312843339752,42475,1452,610,7259.71,3036.13,2953,false
2024-08-31,2024,8,31,5,3,1,0,1,1135,7.035268599281096,1158,1463,1912,7212.86,2952.43,7378,false
2024-09-01,2024,9,1,6,3,1,1,0,1651,7.409741954080923,1135,1577,2391,7223.43,2981.93,7826,false
2024-09-02,2024,9,2,0,3,0,0,0,2719,7.908387159290043,1651,795,250,7498.29,2977.6,8383,false
2024-09-03,2024,9,3,1,3,0,0,0,386,5.958424693029782,2719,1868,1257,7286.57,2883.6,4617,false
2024-09-04,2024,9,4,2,3,0,0,0,2291,7.73718007783463,386,1482,400,7402.14,2921.27,8468,false
2024-09-05,2024,9,5,3,3,0,0,0,1344,7.20414929203594,2291,42475,4622,1526.29,2878.27,2369,false
2024-09-06,2024,9,6,4,3,0,0,0,2970,7.9966538754626075,1344,1158,2271,1785.14,2967.53,10073,false
2024-09-07,2024,9,7,5,3,1,0,0,2373,7.772331575169613,2970,1135,547,1962,3023.3,9519,false
2024-09-08,2024,9,8,6,3,1,0,0,0,0,2373,1651,2227,1726.14,2941.27,3446,false
2024-09-09,2024,9,9,0,3,0,0,0,937,6.843749949006225,0,2719,1094,1471.57,2926.73,8524,false
2024-09-10,2024,9,10,1,3,0,0,0,998,6.906754778648553,937,386,2701,1559,2893.97,5155,false
2024-09-11,2024,9,11,2,3,0,0,0,1896,7.548028969935014,998,2291,2057,1502.57,2856.77,4016,false
2024-09-12,2024,9,12,3,3,0,0,0,2409,7.787382026484701,1896,1344,729,1654.71,2880.87,7274,false
2024-09-13,2024,9,13,4,3,0,0,0,760,6.634633357861686,2409,2970,1190,1339,2875.57,3937,false
2024-09-14,2024,9,14,5,3,1,0,0,972,6.880384082186005,760,2373,2046,1138.86,2887.27,3772,false
2024-09-15,2024,9,15,6,3,1,0,0,328,5.796057750765372,972,0,1614,1185.71,2880.47,3065,false
2024-09-16,2024,9,16,0,3,0,0,0,1127,7.028201432058004,328,937,2246,1212.86,2869.93,2983,false
2024-09-17,2024,9,17,1,3,0,0,0,290,5.673323267171492,1127,998,2387,1111.71,2858.63,1908,false
2024-09-18,2024,9,18,2,3,0,0,0,358,5.883322388488279,290,1896,487,892,2770.9,4963,false
2024-09-19,2024,9,19,3,3,0,0,0,1113,7.015712420487229,358,2409,1365,706.86,2755.77,4908,false
2024-09-20,2024,9,20,4,3,0,0,0,2042,7.622174594817622,1113,760,2561,890,2724.1,6800,false
2024-09-21,2024,9,21,5,3,1,0,0,242,5.493061443340548,2042,972,720,785.71,2687.03,24703,false
2024-09-22,2024,9,22,6,3,1,0,0,438,6.0844994130751715,242,328,2120,801.43,2653.23,11459,false
2024-09-23,2024,9,23,0,3,0,0,0,1056,6.963189985870238,438,1127,1348,791.29,2639.67,7216,false
2024-09-24,2024,9,24,1,3,0,0,0,1346,7.205635176410364,1056,290,1750,942.14,2631.97,4830,false
2024-09-25,2024,9,25,2,3,0,0,0,1132,7.0326242610280065,1346,358,720,1052.71,2643.2,2659,false
2024-09-26,2024,9,26,3,3,0,0,0,0,0,1132,1113,21760,893.71,2580.93,820,false
2024-09-27,2024,9,27,4,3,0,0,0,1771,7.479864131165026,0,2042,1891,855,2590.57,12032,false
2024-09-28,2024,9,28,5,3,1,0,0,883,6.784457062637643,1771,242,1017,946.57,1204.17,4051,false
2024-09-29,2024,9,29,6,3,1,0,0,522,6.259581464064922,883,438,332,958.57,1182.97,9868,false
2024-09-30,2024,9,30,0,3,0,0,1,12903,9.465292619805044,522,1056,2718,2651,1575.23,21157,false
2024-10-01,2024,10,1,1,4,0,1,0,2470,7.81237820598861,12903,1346,2488,2811.57,1602.53,9338,false
2024-10-02,2024,10,2,2,4,0,0,0,5169,8.550627967502475,2470,1132,2984,3388.29,1684.2,10149,false
2024-10-03,2024,10,3,3,4,0,0,0,783,6.664409020350408,5169,0,2254,3500.14,1697.43,3296,false
2024-10-04,2024,10,4,4,4,0,0,0,3106,8.041412909393047,783,1771,1170,3690.86,1724.6,10610,false
2024-10-05,2024,10,5,5,4,1,0,0,87,4.477336814478206,3106,883,1289,3577.14,1682.7,2650,false
2024-10-06,2024,10,6,6,4,1,0,0,2448,7.803435056952168,87,522,4325,3852.29,1665.3,6298,false
2024-10-07,2024,10,7,0,4,0,0,0,860,6.7580945044277305,2448,12903,50,2131.86,1614.87,4867,false
2024-10-08,2024,10,8,1,4,0,0,0,357,5.8805329864007,860,2470,1065,1830,1626.77,3265,false
2024-10-09,2024,10,9,2,4,0,0,0,1490,7.307202314764738,357,5169,1266,1304.43,1645.2,4814,false
2024-10-10,2024,10,10,3,4,0,0,0,678,6.520621127558696,1490,783,1672,1289.43,1634.53,4277,false
2024-10-11,2024,10,11,4,4,0,0,0,1755,7.470793774195061,678,3106,1898,1096.43,1629.83,5469,false
2024-10-12,2024,10,12,5,4,1,0,0,2410,7.787796878181171,1755,87,447,1428.29,1629.87,5269,false
2024-10-13,2024,10,13,6,4,1,0,0,125,4.836281906951478,2410,2448,1782,1096.43,1608.7,3492,false
2024-10-14,2024,10,14,0,4,0,0,0,938,6.844815479208263,125,860,3221,1107.57,1607.57,3251,false
2024-10-15,2024,10,15,1,4,0,0,0,1218,7.105786129481271,938,357,1596,1230.57,1637.23,3516,false
2024-10-16,2024,10,16,2,4,0,0,0,705,6.559615237493242,1218,1490,3966,1118.43,1623.17,3945,false
2024-10-17,2024,10,17,3,4,0,0,0,1809,7.501082124259871,705,678,3335,1280,1673.8,4309,false
2024-10-18,2024,10,18,4,4,0,0,0,1499,7.313220387090301,1809,1755,872,1243.43,1711.83,6474,false
2024-10-19,2024,10,19,5,4,1,0,0,1615,7.38770923908104,1499,2410,3352,1129.86,1728.57,8984,false
2024-10-20,2024,10,20,6,4,1,0,0,3883,8.264620829411216,1615,125,1086,1666.71,1789.93,8624,false
2024-10-21,2024,10,21,0,4,0,0,0,3232,8.081165777725433,3883,938,1810,1994.43,1889.6,7761,false
2024-10-22,2024,10,22,1,4,0,0,0,3156,8.057377488557991,3232,1218,2658,2271.29,1980.2,7721,false
2024-10-23,2024,10,23,2,4,0,0,0,4198,8.342601680684194,3156,705,1385,2770.29,2084.93,8822,false
2024-10-24,2024,10,24,3,4,0,0,0,1703,7.440733707389261,4198,1809,1486,2755.14,2096.83,6107,false
2024-10-25,2024,10,25,4,4,0,0,0,489,6.194405391104672,1703,1499,1085,2610.86,2075.4,9230,false
2024-10-26,2024,10,26,5,4,1,0,0,203,5.318119993844216,489,1615,1394,2409.14,2082.17,2802,false
2024-10-27,2024,10,27,6,4,1,0,0,678,6.520621127558696,203,3883,26866,1951.29,2045.73,1860,false
2024-10-28,2024,10,28,0,4,0,0,0,667,6.504288173536645,678,3232,2264,1584.86,2038.53,1071,false
2024-10-29,2024,10,29,1,4,0,0,0,0,0,667,3156,0,1134,2021.13,502,false
2024-10-30,2024,10,30,2,4,0,0,0,397,5.986452005284438,0,4198,1218,591,1604.27,1385,false
2024-10-31,2024,10,31,3,4,0,0,1,435,6.077642243349034,397,1703,1818,409.86,1536.43,8045,false
2024-11-01,2024,11,1,4,4,0,1,0,2904,7.974188669286011,435,489,2898,754.86,1460.93,6851,false
2024-11-02,2024,11,2,5,4,1,0,0,2439,7.799753318287247,2904,203,2292,1074.29,1516.13,7273,false
2024-11-03,2024,11,3,6,4,1,0,0,1450,7.280008252884188,2439,678,0,1184.57,1460.93,5814,false
2024-11-04,2024,11,4,0,4,0,0,0,609,6.413458957167356,1450,667,1743,1176.29,1478.33,8631,false
2024-11-05,2024,11,5,1,4,0,0,0,1065,6.97166860472579,609,0,1279,1328.43,1432.23,5536,false
2024-11-06,2024,11,6,2,4,0,0,0,1345,7.204892510204673,1065,397,3076,1463.86,1448.4,5543,false
2024-11-07,2024,11,7,3,4,0,0,0,609,6.413458957167356,1345,435,2129,1488.71,1456.8,13755,false
2024-11-08,2024,11,8,4,4,0,0,0,678,6.520621127558696,609,2904,1277,1170.71,1429.73,4817,false
2024-11-09,2024,11,9,5,4,1,0,0,1422,7.260522598089852,678,2439,3582,1025.43,1454.53,3931,false
2024-11-10,2024,11,10,6,4,1,0,0,1513,7.322510433997394,1422,1450,772,1034.43,1446.47,3969,false
2024-11-11,2024,11,11,0,4,0,0,0,1509,7.31986492980897,1513,609,2091,1163,1416.43,5957,false
2024-11-12,2024,11,12,1,4,0,0,0,1324,7.1891677384203225,1509,1065,508,1200,1456.4,5191,false
2024-11-13,2024,11,13,2,4,0,0,0,995,6.903747257584598,1324,1345,4026,1150,1458.3,7467,false
2024-11-14,2024,11,14,3,4,0,0,0,1811,7.502186486602924,995,609,550,1321.71,1478.07,5849,false
2024-11-15,2024,11,15,4,4,0,0,0,2783,7.93164402145431,1811,678,167,1622.43,1547.33,7216,false
2024-11-16,2024,11,16,5,4,1,0,0,3448,8.145839612936841,2783,1422,791,1911.86,1601.97,14815,false
2024-11-17,2024,11,17,6,4,1,0,0,3235,8.082093278178382,3448,1513,1821,2157.86,1659.83,8692,false
2024-11-18,2024,11,18,0,4,0,0,0,3607,8.190908881182514,3235,1509,350,2457.57,1726.23,16367,false
2024-11-19,2024,11,19,1,4,0,0,0,2706,7.903596289614301,3607,1324,0,2655,1687,7136,false
2024-11-20,2024,11,20,2,4,0,0,0,3132,8.049746290952191,2706,995,0,2960.29,1683.67,9319,false
2024-11-21,2024,11,21,3,4,0,0,0,2911,7.976595409316577,3132,1811,1104,3117.43,1675.5,13973,false
2024-11-22,2024,11,22,4,4,0,0,0,5013,8.519989278718239,2911,2783,900,3436,1702.67,12229,false
2024-11-23,2024,11,23,5,4,1,0,0,1882,7.5406215286571525,5013,3448,1800,3212.29,1708.63,6052,false
2024-11-24,2024,11,24,6,4,1,0,0,1977,7.589841512182657,1882,3235,1237,3032.57,1758.23,7140,false
2024-11-25,2024,11,25,0,4,0,0,0,2159,7.67786350067821,1977,3607,1484,2825.71,1823.43,6529,false
2024-11-26,2024,11,26,1,4,0,0,0,2397,7.7823903355874595,2159,2706,29363,2781.57,1880.73,9322,false
2024-11-27,2024,11,27,2,4,0,0,0,1315,7.182352111885263,2397,3132,550,2522,1902.33,9499,false
2024-11-28,2024,11,28,3,4,0,0,0,3217,8.076515327552329,1315,2911,1679,2565.71,2009.57,8602,false
2024-11-29,2024,11,29,4,4,0,0,0,16086,9.685766771390307,3217,5013,278,4147.57,2532.53,27272,false
2024-11-30,2024,11,30,5,4,1,0,1,1743,7.463936604468925,16086,1882,899,4127.71,2576.13,10869,false
2024-12-01,2024,12,1,6,4,1,1,0,2590,7.85979918056211,1743,1977,3504,4215.29,2565.67,13189,false
2024-12-02,2024,12,2,0,4,0,0,0,300,5.707110264748875,2590,2159,1078,3949.71,2494.37,4558,false
2024-12-03,2024,12,3,1,4,0,0,0,960,6.8679744089702925,300,2397,1942,3744.43,2478.03,5929,false
2024-12-04,2024,12,4,2,4,0,0,0,415,6.030685260261263,960,1315,2308,3615.86,2471.57,2941,false
2024-12-05,2024,12,5,3,4,0,0,0,1558,7.351799869057777,415,3217,870,3378.86,2488,7957,false
2024-12-06,2024,12,6,4,4,0,0,0,1334,7.196686570834349,1558,16086,1477,1271.43,2487.63,3937,false
2024-12-07,2024,12,7,5,4,1,0,0,1075,6.98100574072173,1334,1743,2290,1176,2503.17,6456,false
2024-12-08,2024,12,8,6,4,1,0,0,1363,7.218176838403407,1075,2590,3277,1000.71,2526,6853,false
2024-12-09,2024,12,9,0,4,0,0,0,1579,7.365180126021012,1363,300,640,1183.43,2531.23,4299,false
2024-12-10,2024,12,10,1,4,0,0,0,533,6.280395838960195,1579,960,1778,1122.43,2498.57,4015,false
2024-12-11,2024,12,11,2,4,0,0,0,2740,7.916078096302786,533,415,3465,1454.57,2539.6,6227,false
2024-12-12,2024,12,12,3,4,0,0,0,1333,7.195937226475569,2740,1558,2439,1422.43,2539.9,5630,false
2024-12-13,2024,12,13,4,4,0,0,0,1432,7.267525427828172,1333,1334,842,1436.43,2554.47,4714,false
2024-12-14,2024,12,14,5,4,1,0,0,1383,7.232733136177615,1432,1075,2239,1480.43,2540.2,5293,false
2024-12-15,2024,12,15,6,4,1,0,0,2517,7.831220214604293,1383,1363,1556,1645.29,2531.33,7274,false
2024-12-16,2024,12,16,0,4,0,0,0,1032,6.940222469119639,2517,1579,458,1567.14,2450.8,6806,false
2024-12-17,2024,12,17,1,4,0,0,0,2440,7.800163070392959,1032,533,1377,1839.57,2424.3,7855,false
2024-12-18,2024,12,18,2,4,0,0,0,2611,7.867871490396322,2440,2740,3332,1821.14,2391.1,6703,false
2024-12-19,2024,12,19,3,4,0,0,0,958,6.865891074883438,2611,1333,1915,1767.57,2332.83,4118,false
2024-12-20,2024,12,20,4,4,0,0,0,628,6.44413125670044,958,1432,1475,1652.71,2249.37,6947,false
2024-12-21,2024,12,21,5,4,1,0,0,2264,7.725330037917134,628,1383,700,1778.57,2227.8,9121,false
2024-12-22,2024,12,22,6,4,1,0,0,1927,7.564238475170491,2264,2517,1442,1694.29,2124.93,11764,false
2024-12-23,2024,12,23,0,4,0,0,0,1384,7.233455418621439,1927,1032,30550,1744.57,2108.33,5961,false
2024-12-24,2024,12,24,1,4,0,0,0,0,0,1384,2440,0,1396,2042.43,2190,false
2024-12-25,2024,12,25,2,4,0,0,0,0,0,0,2611,223,1023,1970.47,50,false
2024-12-26,2024,12,26,3,4,0,0,0,182,5.2094861528414205,0,958,664,912.14,1896.63,2868,false
2024-12-27,2024,12,27,4,4,0,0,0,1209,7.098375638590786,182,628,1680,995.14,1893.1,9874,false
2024-12-28,2024,12,28,5,4,1,0,0,600,6.398594934535208,1209,2264,460,757.43,1805.87,5820,false
2024-12-29,2024,12,29,6,4,1,0,0,1394,7.240649694255466,600,1927,1432,681.29,1316.13,20103,false
2024-12-30,2024,12,30,0,4,0,0,0,272,5.60947179518496,1394,1384,370,522.43,1267.1,4170,false
2024-12-31,2024,12,31,1,4,0,0,1,1645,7.406103381237015,272,0,445,757.43,1235.6,4587,false
2025-01-01,2025,1,1,2,1,0,1,0,0,0,1645,0,996,757.43,1225.6,1120,false
2025-01-02,2025,1,2,3,1,0,0,0,0,0,0,182,2129,731.43,1193.6,7176,false
2025-01-03,2025,1,3,4,1,0,0,0,1260,7.139660335964919,0,1209,1541,738.71,1221.77,4208,false
2025-01-04,2025,1,4,5,1,1,0,0,1626,7.394493107219038,1260,600,1035,885.29,1224.03,7176,false
2025-01-05,2025,1,5,6,1,1,0,0,21495,9.975622150295326,1626,1394,1663,3756.86,1896.07,29433,false
2025-01-06,2025,1,6,0,1,0,0,0,470,6.154858094016418,21495,272,1440,3785.14,1875.9,1198,false
2025-01-07,2025,1,7,1,1,0,0,0,2153,7.675081857716334,470,1645,746,3857.71,1902.23,5437,false
2025-01-08,2025,1,8,2,1,0,0,0,1512,7.321849713788356,2153,0,1204,4073.71,1900,4184,false
2025-01-09,2025,1,9,3,1,0,0,0,1107,7.010311867307229,1512,0,2661,4231.86,1919.13,3405,false
2025-01-10,2025,1,10,4,1,0,0,0,832,6.725033642166842,1107,1260,656,4170.71,1855.53,3418,false
2025-01-11,2025,1,11,5,1,1,0,0,0,0,832,1626,1140,3938.43,1811.1,642,false
2025-01-12,2025,1,12,6,1,1,0,0,396,5.98393628068719,0,21495,2313,924.29,1776.57,8081,false
2025-01-13,2025,1,13,0,1,0,0,0,1344,7.20414929203594,396,470,637,1049.14,1775.27,4360,false
2025-01-14,2025,1,14,1,1,0,0,0,1936,7.5688956634069955,1344,2153,435,1018.14,1755.9,4056,false
2025-01-15,2025,1,15,2,1,0,0,0,1029,6.937314081223681,1936,1512,107,949.14,1755.8,4340,false
2025-01-16,2025,1,16,3,1,0,0,0,2437,7.798933310041217,1029,1107,505,1139.14,1755.7,9380,false
2025-01-17,2025,1,17,4,1,0,0,0,503,6.222576268071369,2437,832,138,1092.14,1685.43,4931,false
2025-01-18,2025,1,18,5,1,1,0,0,3532,8.169902647359145,503,0,1270,1596.71,1771.23,7339,false
2025-01-19,2025,1,19,6,1,1,0,0,1703,7.440733707389261,3532,396,2090,1783.43,1807.07,3663,false
2025-01-20,2025,1,20,0,1,0,0,0,157,5.062595033026967,1703,1344,2930,1613.86,1736.83,1933,false
2025-01-21,2025,1,21,1,1,0,0,0,194,5.272999558563747,157,1936,1642,1365,1679.07,4027,false
2025-01-22,2025,1,22,2,1,0,0,0,699,6.551080335043404,194,1029,222,1317.86,1656.23,4248,false
2025-01-23,2025,1,23,3,1,0,0,0,1230,7.115582126184453,699,2437,2517,1145.43,1697.23,8722,false
2025-01-24,2025,1,24,4,1,0,0,0,2075,7.638198244285779,1230,503,822,1370,1766.4,11511,false
2025-01-25,2025,1,25,5,1,1,0,0,320,5.771441123130016,2075,3532,1079,911.14,1771,4944,false
2025-01-26,2025,1,26,6,1,1,0,0,30187,10.315199773404759,320,1703,1730,4980.29,2736.93,41678,false
2025-01-27,2025,1,27,0,1,0,0,0,349,5.857933154483459,30187,157,1790,5007.71,2728.57,2067,false
2025-01-28,2025,1,28,1,1,0,0,0,425,6.05443934626937,349,194,1628,5040.71,2696.27,1361,false
2025-01-29,2025,1,29,2,1,0,0,0,0,0,425,699,3947,4940.86,2687.2,1970,false
2025-01-30,2025,1,30,3,1,0,0,0,252,5.53338948872752,0,1230,4219,4801.14,2640.77,5286,false
2025-01-31,2025,1,31,4,1,0,0,1,455,6.122492809514386,252,2075,387,4569.71,2655.93,3098,false
2025-02-01,2025,2,1,5,1,1,1,0,356,5.877735781779639,455,320,44383,4574.86,2667.8,4485,false
2025-02-02,2025,2,2,6,1,1,0,0,609,6.413458957167356,356,30187,658,349.43,2646.1,9016,false
2025-02-03,2025,2,3,0,1,0,0,0,1045,6.952728644624868,609,349,2429,448.86,2626.73,5807,false
2025-02-04,2025,2,4,1,1,0,0,0,803,6.6895992691789665,1045,425,833,502.86,1937,5404,false
2025-02-05,2025,2,5,2,1,0,0,0,2902,7.973499964024629,803,0,1429,917.43,2018.07,11965,false
2025-02-06,2025,2,6,3,1,0,0,0,2658,7.88570539124302,2902,252,484,1261.14,2034.9,5264,false
2025-02-07,2025,2,7,4,1,0,0,0,725,6.587550014824796,2658,455,1823,1299.71,2008.67,6196,false
2025-02-08,2025,2,8,5,1,1,0,0,1320,7.186144304522325,725,356,458,1437.43,2015.77,4062,false
2025-02-09,2025,2,9,6,1,1,0,0,485,6.186208623900494,1320,609,1054,1419.71,2004.2,2715,false
2025-02-10,2025,2,10,0,1,0,0,0,587,6.376726947898627,485,1045,717,1354.29,2023.77,2043,false
2025-02-11,2025,2,11,1,1,0,0,0,450,6.111467339502678,587,803,1470,1303.86,2025.57,2270,false
2025-02-12,2025,2,12,2,1,0,0,0,1707,7.443078374348515,450,2902,0,1133.14,2037.67,5741,false
2025-02-13,2025,2,13,3,1,0,0,0,2282,7.733245646529795,1707,2658,842,1079.43,2049.2,6032,false
2025-02-14,2025,2,14,4,1,0,0,0,1614,7.387090235656757,2282,725,1222,1206.43,2068.7,5462,false
2025-02-15,2025,2,15,5,1,1,0,0,1338,7.199678345691172,1614,1320,4051,1209,2032.07,3938,false
2025-02-16,2025,2,16,6,1,1,0,0,879,6.779921907472252,1338,485,398,1265.29,2044.6,3192,false
2025-02-17,2025,2,17,0,1,0,0,0,329,5.799092654460526,879,587,2004,1228.43,1937.83,2575,false
2025-02-18,2025,2,18,1,1,0,0,0,649,6.476972362889683,329,450,1017,1256.86,1902.7,2113,false
2025-02-19,2025,2,19,2,1,0,0,0,822,6.71295620067707,649,1707,1412,1130.43,1924.87,3702,false
2025-02-20,2025,2,20,3,1,0,0,0,1640,7.40306109109009,822,2282,1718,1038.71,1973.07,7018,false
2025-02-21,2025,2,21,4,1,0,0,0,1050,6.9574973708769505,1640,1614,676,958.14,1984.77,4640,false
2025-02-22,2025,2,22,5,1,1,0,0,1458,7.285506548522785,1050,1338,378,975.29,1992.37,5083,false
2025-02-23,2025,2,23,6,1,1,0,0,720,6.580639137284948,1458,879,1312,952.57,1947.2,5316,false
2025-02-24,2025,2,24,0,1,0,0,0,1430,7.266128779556451,720,329,1555,1109.86,1984.2,10963,false
2025-02-25,2025,2,25,1,1,0,0,0,1725,7.453561871643373,1430,649,1624,1263.57,1035.47,4340,false
2025-02-26,2025,2,26,2,1,0,0,0,1083,6.988413181999591,1725,822,1509,1300.86,1059.93,9744,false
2025-02-27,2025,2,27,3,1,0,0,0,983,6.891625897052253,1083,1640,14492,1207,1078.53,6187,false
2025-02-28,2025,2,28,4,1,0,0,1,490,6.19644412779452,983,1050,0,1127,1094.87,4704,false
2025-03-01,2025,3,1,5,1,1,1,0,1492,7.30854279753919,490,1458,1146,1131.86,1136.2,7593,false
2025-03-02,2025,3,2,6,1,1,0,0,1395,7.241366283322318,1492,720,3909,1228.29,1167.53,11050,false
2025-03-03,2025,3,3,0,1,0,0,0,1140,7.039660349862076,1395,1430,4015,1186.86,1193.67,3916,false
2025-03-04,2025,3,4,1,1,0,0,0,1214,7.102499355774649,1140,1725,2003,1113.86,1213.83,7029,false
2025-03-05,2025,3,5,2,1,0,0,0,1030,6.938284484016959,1214,1083,1251,1106.29,1213.33,6333,false
2025-03-06,2025,3,6,3,1,0,0,0,940,6.846943139585379,1030,983,1161,1100.14,1217.9,3841,false
2025-03-07,2025,3,7,4,1,0,0,0,650,6.478509642208569,940,490,1066,1123,1142.83,2975,false
2025-03-08,2025,3,8,5,1,1,0,0,78,4.3694478524670215,650,1492,1742,921,1056.83,1398,false
2025-03-09,2025,3,9,6,1,1,0,0,280,5.638354669333745,78,1395,145,761.71,1042,2404,false
2025-03-10,2025,3,10,0,1,0,0,0,966,6.874198495453294,280,1140,80,736.86,1030.2,40651,false
2025-03-11,2025,3,11,1,1,0,0,0,1050,6.9574973708769505,966,1214,2110,713.43,1049.03,3425,false
2025-03-12,2025,3,12,2,1,0,0,0,887,6.78897174299217,1050,1030,2159,693,1059.03,7825,false
2025-03-13,2025,3,13,3,1,0,0,0,3124,8.047189562170502,887,940,1153,1005,1148.17,31633,false
2025-03-14,2025,3,14,4,1,0,0,0,1390,7.237778191923443,3124,650,1856,1110.71,1137.6,4692,false
2025-03-15,2025,3,15,5,1,1,0,0,2190,7.692113339595466,1390,78,822,1412.43,1134.53,6551,false
2025-03-16,2025,3,16,6,1,1,0,0,1074,6.980075940561763,2190,280,1042,1525.86,1116.53,6455,false
2025-03-17,2025,3,17,0,1,0,0,0,2656,7.884952945759813,1074,966,678,1767.29,1160.47,5461,false
2025-03-18,2025,3,18,1,1,0,0,0,1365,7.2196420401307355,2656,1050,1270,1812.29,1176.67,6439,false
2025-03-19,2025,3,19,2,1,0,0,0,1412,7.253470382684527,1365,887,1664,1887.29,1212.77,7849,false
2025-03-20,2025,3,20,3,1,0,0,0,1270,7.147559271189454,1412,3124,871,1622.43,1233.47,8577,false
2025-03-21,2025,3,21,4,1,0,0,0,2741,7.91644286012226,1270,1390,1103,1815.43,1297.43,7153,false
2025-03-22,2025,3,22,5,1,1,0,0,1219,7.106606137727302,2741,2190,686,1676.71,1283.4,4394,false
2025-03-23,2025,3,23,6,1,1,0,0,2779,7.930206206684683,1219,1074,320,1920.29,1341.03,10028,false
2025-03-24,2025,3,24,0,1,0,0,0,2780,7.930565854233965,2779,2656,3326,1938,1385.1,9960,false
2025-03-25,2025,3,25,1,1,0,0,0,2704,7.902857191280582,2780,1365,1270,2129.29,1451.23,11873,false
2025-03-26,2025,3,26,2,1,0,0,0,1723,7.452402451223638,2704,1412,2913,2173.71,1461,7526,false
2025-03-27,2025,3,27,3,1,0,0,0,860,6.7580945044277305,1723,1270,4046,2115.14,1432.17,9390,false
2025-03-28,2025,3,28,4,1,0,0,0,2183,7.688913336864795,860,2741,2787,2035.43,1468.83,18164,false
2025-03-29,2025,3,29,5,1,1,0,0,19864,9.896714668248698,2183,1219,7617,4699,2098.2,32982,false
2025-03-30,2025,3,30,6,1,1,0,0,1024,6.932447891572508,19864,2779,30641,4448.29,2116,11938,false
2025-03-31,2025,3,31,0,1,0,0,1,4061,8.30943074214033,1024,2780,1992,4631.29,2201.63,15260,false
2025-04-01,2025,4,1,1,2,0,1,0,484,6.184148890937483,4061,2704,1287,4314.14,2171.27,2328,false
2025-04-02,2025,4,2,2,2,0,0,0,360,5.8888779583328805,484,1723,1466,4119.43,2145.27,3389,false
2025-04-03,2025,4,3,3,2,0,0,0,1114,7.0166096838942185,360,860,959,4155.71,2141.93,3441,false
2025-04-04,2025,4,4,4,2,0,0,0,1137,7.037027614686276,1114,2183,1181,4006.29,2145.5,8962,false
2025-04-05,2025,4,5,5,2,1,0,0,40,3.7135720667043075,1137,19864,726,1174.29,2115.5,5517,false
2025-04-06,2025,4,6,6,2,1,0,0,1527,7.331714969726465,40,1024,744,1246.14,2144.73,7321,false
2025-04-07,2025,4,7,0,2,0,0,0,1055,6.962243464266207,1527,4061,1548,816.71,2177.3,14338,false
2025-04-08,2025,4,8,1,2,0,0,0,899,6.802394763324311,1055,484,3395,876,2197.93,3799,false
2025-04-09,2025,4,9,2,2,0,0,0,446,6.102558594613568,899,360,367,888.29,2180.6,4231,false
2025-04-10,2025,4,10,3,2,0,0,0,320,5.771441123130016,446,1114,552,774.86,2156.27,3391,false
2025-04-11,2025,4,11,4,2,0,0,0,2892,7.9700493049761345,320,1137,1250,1025.57,2223.1,7693,false
2025-04-12,2025,4,12,5,2,1,0,0,2926,7.9817332866918855,2892,40,530,1437.86,2216.5,6680,false
2025-04-13,2025,4,13,6,2,1,0,0,0,0,2926,1527,243,1219.71,2170.17,828,false
2025-04-14,2025,4,14,0,2,0,0,0,660,6.493753839851686,0,1055,185,1163.29,2119.17,6401,false
2025-04-15,2025,4,15,1,2,0,0,0,1559,7.352441100243582,660,899,145,1257.57,2135.33,5660,false
2025-04-16,2025,4,16,2,2,0,0,0,4998,8.51699317141357,1559,446,194,1907.86,2213.4,11150,false
2025-04-17,2025,4,17,3,2,0,0,0,5155,8.547916364059077,4998,320,998,2598.57,2339.73,13528,false
2025-04-18,2025,4,18,4,2,0,0,0,5302,8.57602797713713,5155,2892,1488,2942.86,2469.4,33216,false
2025-04-19,2025,4,19,5,2,1,0,0,1086,6.99117688712121,5302,2926,1024,2680,2463.27,13191,false
2025-04-20,2025,4,20,6,2,1,0,0,6066,8.710619527942297,1086,0,667,3546.57,2574.1,14371,false
2025-04-21,2025,4,21,0,2,0,0,0,2268,7.727094484779841,6066,660,1084,3776.29,2609.07,8969,false
2025-04-22,2025,4,22,1,2,0,0,0,3351,8.117312461601973,2268,1559,3445,4032.29,2628.13,10284,false
2025-04-23,2025,4,23,2,2,0,0,0,3617,8.19367666595524,3351,4998,2005,3835,2656.03,8747,false
2025-04-24,2025,4,24,3,2,0,0,0,3826,8.249836485425702,3617,5155,2273,3645.14,2693.43,13875,false
2025-04-25,2025,4,25,4,2,0,0,0,3030,8.016647877057803,3826,5302,1545,3320.57,2737,7884,false
2025-04-26,2025,4,26,5,2,1,0,0,510,6.236369590203704,3030,1086,2255,3238.29,2725.33,7798,false
2025-04-27,2025,4,27,6,2,1,0,0,2326,7.752335163302291,510,6066,32903,2704,2730.1,7896,false
